dataset	mismatches	cover_extension	num_probes
human_smacovirus_1	2	20	157
human_smacovirus_1	2	30	128
human_smacovirus_1	2	40	100
human_smacovirus_1	2	50	81
human_smacovirus_1	3	0	177
human_smacovirus_1	3	10	180
human_smacovirus_1	3	20	129
human_smacovirus_1	3	30	102
human_smacovirus_1	3	40	87
human_smacovirus_1	3	50	63
human_smacovirus_1	4	0	156
human_smacovirus_1	4	10	154
human_smacovirus_1	4	20	115
human_smacovirus_1	4	30	91
human_smacovirus_1	4	40	74
human_smacovirus_1	4	50	66
human_smacovirus_1	5	0	143
human_smacovirus_1	5	10	144
human_smacovirus_1	5	20	109
human_smacovirus_1	5	30	83
human_smacovirus_1	5	40	75
human_smacovirus_1	5	50	67
human_smacovirus_1	6	0	132
human_smacovirus_1	6	10	139
human_smacovirus_1	6	20	100
human_smacovirus_1	6	30	84
human_smacovirus_1	6	40	66
human_smacovirus_1	6	50	56
human_smacovirus_1	7	0	130
human_smacovirus_1	7	10	129
human_smacovirus_1	7	20	97
human_smacovirus_1	7	30	76
human_smacovirus_1	7	40	68
human_smacovirus_1	7	50	56
human_smacovirus_1	8	0	129
human_smacovirus_1	8	10	125
human_smacovirus_1	8	20	94
human_smacovirus_1	8	30	78
human_smacovirus_1	8	40	62
human_smacovirus_1	8	50	52
ikoma_lyssavirus	0	0	193
ikoma_lyssavirus	0	10	204
ikoma_lyssavirus	0	20	159
ikoma_lyssavirus	0	30	128
ikoma_lyssavirus	0	40	110
ikoma_lyssavirus	0	50	88
ikoma_lyssavirus	1	0	187
ikoma_lyssavirus	1	10	199
ikoma_lyssavirus	1	20	159
ikoma_lyssavirus	1	30	126
ikoma_lyssavirus	1	40	110
ikoma_lyssavirus	1	50	93
ikoma_lyssavirus	2	0	188
ikoma_lyssavirus	2	10	201
ikoma_lyssavirus	2	20	157
ikoma_lyssavirus	2	30	131
ikoma_lyssavirus	2	40	111
ikoma_lyssavirus	2	50	89
ikoma_lyssavirus	3	0	196
ikoma_lyssavirus	3	10	204
ikoma_lyssavirus	3	20	161
ikoma_lyssavirus	3	30	131
ikoma_lyssavirus	3	40	109
ikoma_lyssavirus	3	50	90
ikoma_lyssavirus	4	0	194
ikoma_lyssavirus	4	10	203
ikoma_lyssavirus	4	20	164
ikoma_lyssavirus	4	30	129
ikoma_lyssavirus	4	40	110
ikoma_lyssavirus	4	50	88
ikoma_lyssavirus	5	0	193
ikoma_lyssavirus	5	10	200
ikoma_lyssavirus	5	20	165
ikoma_lyssavirus	5	30	131
ikoma_lyssavirus	5	40	112
ikoma_lyssavirus	5	50	90
ikoma_lyssavirus	6	0	189
ikoma_lyssavirus	6	10	201
ikoma_lyssavirus	6	20	155
ikoma_lyssavirus	6	30	128
ikoma_lyssavirus	6	40	111
ikoma_lyssavirus	6	50	87
ikoma_lyssavirus	7	0	191
ikoma_lyssavirus	7	10	208
ikoma_lyssavirus	7	20	161
ikoma_lyssavirus	7	30	129
ikoma_lyssavirus	7	40	109
ikoma_lyssavirus	7	50	93
ikoma_lyssavirus	8	0	190
ikoma_lyssavirus	8	10	201
ikoma_lyssavirus	8	20	155
ikoma_lyssavirus	8	30	125
ikoma_lyssavirus	8	40	113
ikoma_lyssavirus	8	50	92
ilheus	0	0	341
ilheus	0	10	371
ilheus	0	20	283
ilheus	0	30	216
ilheus	0	40	193
ilheus	0	50	162
ilheus	1	0	324
ilheus	1	10	324
ilheus	1	20	250
ilheus	1	30	208
ilheus	1	40	163
ilheus	1	50	137
ilheus	2	0	292
ilheus	2	10	297
ilheus	2	20	224
ilheus	2	30	169
ilheus	2	40	141
ilheus	2	50	113
ilheus	3	0	270
ilheus	3	10	270
ilheus	3	20	187
ilheus	3	30	141
ilheus	3	40	121
ilheus	3	50	102
ilheus	4	0	241
ilheus	4	10	239
ilheus	4	20	165
ilheus	4	30	133
ilheus	4	40	111
ilheus	4	50	90
ilheus	5	0	219
ilheus	5	10	201
ilheus	5	20	157
ilheus	5	30	130
ilheus	5	40	105
ilheus	5	50	90
ilheus	6	0	206
ilheus	6	10	192
ilheus	6	20	147
ilheus	6	30	123
ilheus	6	40	103
ilheus	6	50	82
ilheus	7	0	205
ilheus	7	10	201
ilheus	7	20	154
ilheus	7	30	119
ilheus	7	40	98
ilheus	7	50	88
ilheus	8	0	203
ilheus	8	10	190
ilheus	8	20	151
ilheus	8	30	123
ilheus	8	40	98
ilheus	8	50	92
imjin_orthohantavirus	0	0	1408
imjin_orthohantavirus	0	10	1256
imjin_orthohantavirus	0	20	921
imjin_orthohantavirus	0	30	755
imjin_orthohantavirus	0	40	620
imjin_orthohantavirus	0	50	509
imjin_orthohantavirus	1	0	958
imjin_orthohantavirus	1	10	877
imjin_orthohantavirus	1	20	676
imjin_orthohantavirus	1	30	542
imjin_orthohantavirus	1	40	455
imjin_orthohantavirus	1	50	373
imjin_orthohantavirus	2	0	792
imjin_orthohantavirus	2	10	744
imjin_orthohantavirus	2	20	566
imjin_orthohantavirus	2	30	471
imjin_orthohantavirus	2	40	395
imjin_orthohantavirus	2	50	323
imjin_orthohantavirus	3	0	700
imjin_orthohantavirus	3	10	634
imjin_orthohantavirus	3	20	489
imjin_orthohantavirus	3	30	402
imjin_orthohantavirus	3	40	336
imjin_orthohantavirus	3	50	267
imjin_orthohantavirus	4	0	635
imjin_orthohantavirus	4	10	568
imjin_orthohantavirus	4	20	446
imjin_orthohantavirus	4	30	363
imjin_orthohantavirus	4	40	298
imjin_orthohantavirus	4	50	240
imjin_orthohantavirus	5	0	579
imjin_orthohantavirus	5	10	523
imjin_orthohantavirus	5	20	395
imjin_orthohantavirus	5	30	333
imjin_orthohantavirus	5	40	279
imjin_orthohantavirus	5	50	231
imjin_orthohantavirus	6	0	561
imjin_orthohantavirus	6	10	486
imjin_orthohantavirus	6	20	386
imjin_orthohantavirus	6	30	313
imjin_orthohantavirus	6	40	269
imjin_orthohantavirus	6	50	227
imjin_orthohantavirus	7	0	534
imjin_orthohantavirus	7	10	473
imjin_orthohantavirus	7	20	370
imjin_orthohantavirus	7	30	308
imjin_orthohantavirus	7	40	266
imjin_orthohantavirus	7	50	209
imjin_orthohantavirus	8	0	517
imjin_orthohantavirus	8	10	460
imjin_orthohantavirus	8	20	357
imjin_orthohantavirus	8	30	302
imjin_orthohantavirus	8	40	252
imjin_orthohantavirus	8	50	211
indiana_vesiculovirus	0	0	1233
indiana_vesiculovirus	0	10	1118
indiana_vesiculovirus	0	20	859
indiana_vesiculovirus	0	30	675
indiana_vesiculovirus	0	40	572
indiana_vesiculovirus	0	50	488
indiana_vesiculovirus	1	0	899
indiana_vesiculovirus	1	10	787
indiana_vesiculovirus	1	20	602
indiana_vesiculovirus	1	30	493
indiana_vesiculovirus	1	40	401
indiana_vesiculovirus	1	50	334
indiana_vesiculovirus	2	0	691
indiana_vesiculovirus	2	10	570
indiana_vesiculovirus	2	20	421
indiana_vesiculovirus	2	30	356
indiana_vesiculovirus	2	40	293
indiana_vesiculovirus	2	50	248
indiana_vesiculovirus	3	0	555
indiana_vesiculovirus	3	10	468
indiana_vesiculovirus	3	20	346
indiana_vesiculovirus	3	30	284
indiana_vesiculovirus	3	40	234
indiana_vesiculovirus	3	50	195
indiana_vesiculovirus	4	0	463
indiana_vesiculovirus	4	10	379
indiana_vesiculovirus	4	20	301
indiana_vesiculovirus	4	30	225
indiana_vesiculovirus	4	40	207
indiana_vesiculovirus	4	50	169
indiana_vesiculovirus	5	0	415
indiana_vesiculovirus	5	10	332
indiana_vesiculovirus	5	20	267
indiana_vesiculovirus	5	30	210
indiana_vesiculovirus	5	40	181
indiana_vesiculovirus	5	50	160
indiana_vesiculovirus	6	0	386
indiana_vesiculovirus	6	10	312
indiana_vesiculovirus	6	20	241
indiana_vesiculovirus	6	30	192
indiana_vesiculovirus	6	40	161
indiana_vesiculovirus	6	50	139
indiana_vesiculovirus	7	0	363
indiana_vesiculovirus	7	10	295
indiana_vesiculovirus	7	20	231
indiana_vesiculovirus	7	30	190
indiana_vesiculovirus	7	40	153
indiana_vesiculovirus	7	50	133
indiana_vesiculovirus	8	0	341
indiana_vesiculovirus	8	10	281
indiana_vesiculovirus	8	20	222
indiana_vesiculovirus	8	30	184
indiana_vesiculovirus	8	40	150
indiana_vesiculovirus	8	50	139
influenza_a_segment1	0	0	26687
influenza_a_segment1	0	10	12234
influenza_a_segment1	0	20	8020
influenza_a_segment1	0	30	5970
influenza_a_segment1	0	40	4551
influenza_a_segment1	0	50	3462
influenza_a_segment1	1	0	6325
influenza_a_segment1	1	10	3553
influenza_a_segment1	1	20	2387
influenza_a_segment1	1	30	1830
influenza_a_segment1	1	40	1505
influenza_a_segment1	1	50	1236
influenza_a_segment1	2	0	2829
influenza_a_segment1	2	10	1863
influenza_a_segment1	2	20	1327
influenza_a_segment1	2	30	1064
influenza_a_segment1	2	40	866
influenza_a_segment1	2	50	717
influenza_a_segment1	3	0	1939
influenza_a_segment1	3	10	1259
influenza_a_segment1	3	20	911
influenza_a_segment1	3	30	748
influenza_a_segment1	3	40	625
influenza_a_segment1	3	50	544
influenza_a_segment1	4	0	1492
influenza_a_segment1	4	10	984
influenza_a_segment1	4	20	732
influenza_a_segment1	4	30	604
influenza_a_segment1	4	40	507
influenza_a_segment1	4	50	426
influenza_a_segment1	5	0	1253
influenza_a_segment1	5	10	849
influenza_a_segment1	5	20	644
influenza_a_segment1	5	30	532
influenza_a_segment1	5	40	448
influenza_a_segment1	5	50	376
influenza_a_segment1	6	0	1136
influenza_a_segment1	6	10	786
influenza_a_segment1	6	20	602
influenza_a_segment1	6	30	492
influenza_a_segment1	6	40	415
influenza_a_segment1	6	50	338
influenza_a_segment1	7	0	1062
influenza_a_segment1	7	10	709
influenza_a_segment1	7	20	548
influenza_a_segment1	7	30	459
influenza_a_segment1	7	40	394
influenza_a_segment1	7	50	326
influenza_a_segment1	8	0	1018
influenza_a_segment1	8	10	703
influenza_a_segment1	8	20	543
influenza_a_segment1	8	30	439
influenza_a_segment1	8	40	379
influenza_a_segment1	8	50	323
influenza_a_segment2	0	0	26602
influenza_a_segment2	0	10	12396
influenza_a_segment2	0	20	8242
influenza_a_segment2	0	30	6320
influenza_a_segment2	0	40	4795
influenza_a_segment2	0	50	3795
influenza_a_segment2	1	0	6838
influenza_a_segment2	1	10	3833
influenza_a_segment2	1	20	2647
influenza_a_segment2	1	30	2064
influenza_a_segment2	1	40	1620
influenza_a_segment2	1	50	1318
influenza_a_segment2	2	0	3156
influenza_a_segment2	2	10	1939
influenza_a_segment2	2	20	1411
influenza_a_segment2	2	30	1143
influenza_a_segment2	2	40	904
influenza_a_segment2	2	50	765
influenza_a_segment2	3	0	1979
influenza_a_segment2	3	10	1236
influenza_a_segment2	3	20	893
influenza_a_segment2	3	30	721
influenza_a_segment2	3	40	601
influenza_a_segment2	3	50	520
influenza_a_segment2	4	0	1500
influenza_a_segment2	4	10	906
influenza_a_segment2	4	20	697
influenza_a_segment2	4	30	562
influenza_a_segment2	4	40	482
influenza_a_segment2	4	50	415
influenza_a_segment2	5	0	1245
influenza_a_segment2	5	10	789
influenza_a_segment2	5	20	598
influenza_a_segment2	5	30	474
influenza_a_segment2	5	40	417
influenza_a_segment2	5	50	362
influenza_a_segment2	6	0	1040
influenza_a_segment2	6	10	693
influenza_a_segment2	6	20	543
influenza_a_segment2	6	30	435
influenza_a_segment2	6	40	375
influenza_a_segment2	6	50	327
influenza_a_segment2	7	0	949
influenza_a_segment2	7	10	657
influenza_a_segment2	7	20	503
influenza_a_segment2	7	30	411
influenza_a_segment2	7	40	359
influenza_a_segment2	7	50	314
influenza_a_segment2	8	0	903
influenza_a_segment2	8	10	633
influenza_a_segment2	8	20	477
influenza_a_segment2	8	30	405
influenza_a_segment2	8	40	343
influenza_a_segment2	8	50	304
influenza_a_segment3	0	0	26908
influenza_a_segment3	0	10	12701
influenza_a_segment3	0	20	8466
influenza_a_segment3	0	30	6396
influenza_a_segment3	0	40	4891
influenza_a_segment3	0	50	3786
influenza_a_segment3	1	0	7399
influenza_a_segment3	1	10	4210
influenza_a_segment3	1	20	2925
influenza_a_segment3	1	30	2265
influenza_a_segment3	1	40	1797
influenza_a_segment3	1	50	1478
influenza_a_segment3	2	0	3719
influenza_a_segment3	2	10	2250
influenza_a_segment3	2	20	1703
influenza_a_segment3	2	30	1330
influenza_a_segment3	2	40	1134
influenza_a_segment3	2	50	945
influenza_a_segment3	3	0	2477
influenza_a_segment3	3	10	1537
influenza_a_segment3	3	20	1156
influenza_a_segment3	3	30	959
influenza_a_segment3	3	40	783
influenza_a_segment3	3	50	583
influenza_a_segment3	4	0	1799
influenza_a_segment3	4	10	1192
influenza_a_segment3	4	20	843
influenza_a_segment3	4	30	734
influenza_a_segment3	4	40	592
influenza_a_segment3	4	50	470
influenza_a_segment3	5	0	1518
influenza_a_segment3	5	10	972
influenza_a_segment3	5	20	698
influenza_a_segment3	5	30	576
influenza_a_segment3	5	40	490
influenza_a_segment3	5	50	415
influenza_a_segment3	6	0	1359
influenza_a_segment3	6	10	894
influenza_a_segment3	6	20	706
influenza_a_segment3	6	30	524
influenza_a_segment3	6	40	466
influenza_a_segment3	6	50	358
influenza_a_segment3	7	0	1195
influenza_a_segment3	7	10	777
influenza_a_segment3	7	20	595
influenza_a_segment3	7	30	512
influenza_a_segment3	7	40	431
influenza_a_segment3	7	50	371
influenza_a_segment3	8	0	1158
influenza_a_segment3	8	10	739
influenza_a_segment3	8	20	559
influenza_a_segment3	8	30	478
influenza_a_segment3	8	40	417
influenza_a_segment3	8	50	311
influenza_a_segment4	0	0	40575
influenza_a_segment4	0	10	19124
influenza_a_segment4	0	20	12665
influenza_a_segment4	0	30	9463
influenza_a_segment4	0	40	7237
influenza_a_segment4	0	50	5618
influenza_a_segment4	1	0	10757
influenza_a_segment4	1	10	5440
influenza_a_segment4	1	20	3773
influenza_a_segment4	1	30	2766
influenza_a_segment4	1	40	2107
influenza_a_segment4	1	50	1667
influenza_a_segment4	2	0	4734
influenza_a_segment4	2	10	2697
influenza_a_segment4	2	20	1951
influenza_a_segment4	2	30	1471
influenza_a_segment4	2	40	1185
influenza_a_segment4	2	50	937
influenza_a_segment4	3	0	2987
influenza_a_segment4	3	10	1749
influenza_a_segment4	3	20	1259
influenza_a_segment4	3	30	955
influenza_a_segment4	3	40	793
influenza_a_segment4	3	50	658
influenza_a_segment4	4	0	2270
influenza_a_segment4	4	10	1367
influenza_a_segment4	4	20	1003
influenza_a_segment4	4	30	751
influenza_a_segment4	4	40	619
influenza_a_segment4	4	50	513
influenza_a_segment4	5	0	1889
influenza_a_segment4	5	10	1155
influenza_a_segment4	5	20	825
influenza_a_segment4	5	30	643
influenza_a_segment4	5	40	514
influenza_a_segment4	5	50	418
influenza_a_segment4	6	0	1693
influenza_a_segment4	6	10	1023
influenza_a_segment4	6	20	712
influenza_a_segment4	6	30	553
influenza_a_segment4	6	40	451
influenza_a_segment4	6	50	396
influenza_a_segment4	7	0	1550
influenza_a_segment4	7	10	904
influenza_a_segment4	7	20	670
influenza_a_segment4	7	30	520
influenza_a_segment4	7	40	426
influenza_a_segment4	7	50	357
influenza_a_segment4	8	0	1456
influenza_a_segment4	8	10	870
influenza_a_segment4	8	20	638
influenza_a_segment4	8	30	503
influenza_a_segment4	8	40	414
influenza_a_segment4	8	50	343
influenza_a_segment5	0	0	16374
influenza_a_segment5	0	10	7489
influenza_a_segment5	0	20	5015
influenza_a_segment5	0	30	3765
influenza_a_segment5	0	40	2898
influenza_a_segment5	0	50	2313
influenza_a_segment5	1	0	4224
influenza_a_segment5	1	10	2222
influenza_a_segment5	1	20	1534
influenza_a_segment5	1	30	1181
influenza_a_segment5	1	40	910
influenza_a_segment5	1	50	773
influenza_a_segment5	2	0	2057
influenza_a_segment5	2	10	1199
influenza_a_segment5	2	20	842
influenza_a_segment5	2	30	647
influenza_a_segment5	2	40	529
influenza_a_segment5	2	50	442
influenza_a_segment5	3	0	1401
influenza_a_segment5	3	10	800
influenza_a_segment5	3	20	601
influenza_a_segment5	3	30	479
influenza_a_segment5	3	40	410
influenza_a_segment5	3	50	304
influenza_a_segment5	4	0	1064
influenza_a_segment5	4	10	636
influenza_a_segment5	4	20	434
influenza_a_segment5	4	30	358
influenza_a_segment5	4	40	285
influenza_a_segment5	4	50	225
influenza_a_segment5	5	0	821
influenza_a_segment5	5	10	433
influenza_a_segment5	5	20	346
influenza_a_segment5	5	30	268
influenza_a_segment5	5	40	233
influenza_a_segment5	5	50	182
influenza_a_segment5	6	0	700
influenza_a_segment5	6	10	406
influenza_a_segment5	6	20	311
influenza_a_segment5	6	30	230
influenza_a_segment5	6	40	196
influenza_a_segment5	6	50	185
influenza_a_segment5	7	0	644
influenza_a_segment5	7	10	381
influenza_a_segment5	7	20	286
influenza_a_segment5	7	30	237
influenza_a_segment5	7	40	184
influenza_a_segment5	7	50	147
influenza_a_segment5	8	0	594
influenza_a_segment5	8	10	346
influenza_a_segment5	8	20	235
influenza_a_segment5	8	30	183
influenza_a_segment5	8	40	149
influenza_a_segment5	8	50	124
influenza_a_segment6	0	0	27859
influenza_a_segment6	0	10	12775
influenza_a_segment6	0	20	8467
influenza_a_segment6	0	30	6244
influenza_a_segment6	0	40	4982
influenza_a_segment6	0	50	3820
influenza_a_segment6	1	0	6885
influenza_a_segment6	1	10	3710
influenza_a_segment6	1	20	2518
influenza_a_segment6	1	30	1872
influenza_a_segment6	1	40	1510
influenza_a_segment6	1	50	1209
influenza_a_segment6	2	0	3017
influenza_a_segment6	2	10	1788
influenza_a_segment6	2	20	1304
influenza_a_segment6	2	30	994
influenza_a_segment6	2	40	843
influenza_a_segment6	2	50	675
influenza_a_segment6	3	0	1927
influenza_a_segment6	3	10	1188
influenza_a_segment6	3	20	884
influenza_a_segment6	3	30	662
influenza_a_segment6	3	40	569
influenza_a_segment6	3	50	473
influenza_a_segment6	4	0	1509
influenza_a_segment6	4	10	944
influenza_a_segment6	4	20	686
influenza_a_segment6	4	30	538
influenza_a_segment6	4	40	439
influenza_a_segment6	4	50	369
influenza_a_segment6	5	0	1296
influenza_a_segment6	5	10	803
influenza_a_segment6	5	20	588
influenza_a_segment6	5	30	457
influenza_a_segment6	5	40	383
influenza_a_segment6	5	50	336
influenza_a_segment6	6	0	1169
influenza_a_segment6	6	10	730
influenza_a_segment6	6	20	528
influenza_a_segment6	6	30	422
influenza_a_segment6	6	40	351
influenza_a_segment6	6	50	294
influenza_a_segment6	7	0	1088
influenza_a_segment6	7	10	670
influenza_a_segment6	7	20	496
influenza_a_segment6	7	30	388
influenza_a_segment6	7	40	324
influenza_a_segment6	7	50	273
influenza_a_segment6	8	0	1000
influenza_a_segment6	8	10	629
influenza_a_segment6	8	20	472
influenza_a_segment6	8	30	376
influenza_a_segment6	8	40	315
influenza_a_segment6	8	50	260
influenza_a_segment7	0	0	10056
influenza_a_segment7	0	10	4409
influenza_a_segment7	0	20	2945
influenza_a_segment7	0	30	2208
influenza_a_segment7	0	40	1684
influenza_a_segment7	0	50	1307
influenza_a_segment7	1	0	2501
influenza_a_segment7	1	10	1225
influenza_a_segment7	1	20	795
influenza_a_segment7	1	30	604
influenza_a_segment7	1	40	441
influenza_a_segment7	1	50	371
influenza_a_segment7	2	0	1020
influenza_a_segment7	2	10	541
influenza_a_segment7	2	20	362
influenza_a_segment7	2	30	264
influenza_a_segment7	2	40	209
influenza_a_segment7	2	50	163
influenza_a_segment7	3	0	639
influenza_a_segment7	3	10	334
influenza_a_segment7	3	20	202
influenza_a_segment7	3	30	162
influenza_a_segment7	3	40	129
influenza_a_segment7	3	50	120
influenza_a_segment7	4	0	498
influenza_a_segment7	4	10	238
influenza_a_segment7	4	20	163
influenza_a_segment7	4	30	123
influenza_a_segment7	4	40	108
influenza_a_segment7	4	50	84
influenza_a_segment7	5	0	417
influenza_a_segment7	5	10	197
influenza_a_segment7	5	20	140
influenza_a_segment7	5	30	100
influenza_a_segment7	5	40	82
influenza_a_segment7	5	50	67
influenza_a_segment7	6	0	374
influenza_a_segment7	6	10	158
influenza_a_segment7	6	20	117
influenza_a_segment7	6	30	87
influenza_a_segment7	6	40	73
influenza_a_segment7	6	50	59
influenza_a_segment7	7	0	327
influenza_a_segment7	7	10	146
influenza_a_segment7	7	20	109
influenza_a_segment7	7	30	76
influenza_a_segment7	7	40	68
influenza_a_segment7	7	50	57
influenza_a_segment7	8	0	302
influenza_a_segment7	8	10	142
influenza_a_segment7	8	20	97
influenza_a_segment7	8	30	75
influenza_a_segment7	8	40	63
influenza_a_segment7	8	50	53
influenza_a_segment8	0	0	11629
influenza_a_segment8	0	10	5359
influenza_a_segment8	0	20	3652
influenza_a_segment8	0	30	2649
influenza_a_segment8	0	40	2073
influenza_a_segment8	0	50	1675
influenza_a_segment8	1	0	3043
influenza_a_segment8	1	10	1559
influenza_a_segment8	1	20	1083
influenza_a_segment8	1	30	801
influenza_a_segment8	1	40	656
influenza_a_segment8	1	50	491
influenza_a_segment8	2	0	1429
influenza_a_segment8	2	10	760
influenza_a_segment8	2	20	559
influenza_a_segment8	2	30	417
influenza_a_segment8	2	40	322
influenza_a_segment8	2	50	264
influenza_a_segment8	3	0	950
influenza_a_segment8	3	10	475
influenza_a_segment8	3	20	338
influenza_a_segment8	3	30	247
influenza_a_segment8	3	40	196
influenza_a_segment8	3	50	182
influenza_a_segment8	4	0	741
influenza_a_segment8	4	10	362
influenza_a_segment8	4	20	260
influenza_a_segment8	4	30	209
influenza_a_segment8	4	40	163
influenza_a_segment8	4	50	140
influenza_a_segment8	5	0	620
influenza_a_segment8	5	10	305
influenza_a_segment8	5	20	228
influenza_a_segment8	5	30	182
influenza_a_segment8	5	40	142
influenza_a_segment8	5	50	124
influenza_a_segment8	6	0	539
influenza_a_segment8	6	10	273
influenza_a_segment8	6	20	202
influenza_a_segment8	6	30	168
influenza_a_segment8	6	40	129
influenza_a_segment8	6	50	113
influenza_a_segment8	7	0	495
influenza_a_segment8	7	10	249
influenza_a_segment8	7	20	191
influenza_a_segment8	7	30	150
influenza_a_segment8	7	40	120
influenza_a_segment8	7	50	115
influenza_a_segment8	8	0	423
influenza_a_segment8	8	10	202
influenza_a_segment8	8	20	151
influenza_a_segment8	8	30	113
influenza_a_segment8	8	40	98
influenza_a_segment8	8	50	98
influenza_b_segment1	0	0	8239
influenza_b_segment1	0	10	3896
influenza_b_segment1	0	20	2649
influenza_b_segment1	0	30	1964
influenza_b_segment1	0	40	1468
influenza_b_segment1	0	50	1129
influenza_b_segment1	1	0	1749
influenza_b_segment1	1	10	957
